5343.0,15.0,2.0,3.0,284.29537210374576,598.1268435758845,3095.0,1604348.5,0.3893095563468767,5.990125069846153E9
5343.0,30.0,2.0,3.0,267.41476286369004,569.2493576834943,3109.5,1879455.5,0.45226480346210896,1.1713580905333334E10
5343.0,60.0,2.0,3.0,246.65629860031106,522.8504776716286,3114.0,2632612.5,0.4513675251370872,2.317416410805128E10
5343.0,15.0,4.0,3.0,548.8257244872309,1113.4056697974197,3085.75,2125355.5,0.40251450365729413,6.202056375089744E9
5343.0,30.0,4.0,3.0,507.4025366238434,1054.1389907664447,3095.5,2896365.5,0.4822780030527122,1.1959195511410255E10
5343.0,60.0,4.0,3.0,439.48065366865774,918.696940111852,3101.75,4813247.25,0.43078583699819867,2.3292186626560604E10
5343.0,15.0,6.0,3.0,833.3973729261588,1624.0471602992793,3067.6666666666665,3018044.8333333335,0.4235566150614569,6.378674437090909E9
5343.0,30.0,6.0,3.0,713.1424825903165,1443.6715036670967,3099.6666666666665,4363954.166666667,0.443414307458003,1.2150973467252525E10
5343.0,60.0,6.0,3.0,596.3366707864076,1232.550582549888,3094.1666666666665,7374481.5,0.44326217946976976,2.3432757291991455E10
5343.0,15.0,8.0,3.0,1085.305424082839,1977.8181454569694,3042.5,4216939.625,0.4126195618857079,6.609566919970862E9
5343.0,30.0,8.0,3.0,912.8056994458872,1769.5946227450108,3078.5,5882778.625,0.43715895035778884,1.2360189122335665E10
5343.0,60.0,8.0,3.0,712.4735083426152,1438.679625242001,3092.625,1.004910575E7,0.4266880293451498,2.3527452605492424E10
5343.0,15.0,10.0,3.0,1352.3768045254583,2220.9988517476822,3009.7,5870698.0,0.360956801270626,6.761542779111422E9
5343.0,30.0,10.0,3.0,1101.3552321247448,1989.732719651699,3065.9,7735478.9,0.43128785301620615,1.2496451366197203E10
5343.0,60.0,10.0,3.0,813.3679976890429,1588.2496722440726,3084.2,1.29449316E7,0.3644752265237181,2.4071055130648487E10
5343.0,15.0,2.0,5.0,462.08030575739394,957.8416994422594,3096.0,1588480.5,0.6176657330951174,6.111260241464788E9
5343.0,30.0,2.0,5.0,427.62149190054,895.2625380530187,3101.5,2037396.5,0.6328713313029374,1.1807485559042253E10
5343.0,60.0,2.0,5.0,369.46468201172684,780.9259809626446,3109.5,3257604.5,0.6844425472181941,2.328524368580282E10
5343.0,15.0,4.0,5.0,899.3457298840757,1772.0540137409225,3072.25,2593930.0,0.643768876602018,6.412056151379499E9
5343.0,30.0,4.0,5.0,799.2489890236857,1607.1579344976226,3086.5,4003596.25,0.6502598125073609,1.2126831589521128E10
5343.0,60.0,4.0,5.0,658.9633102306702,1352.8264078575903,3103.75,6975952.25,0.6088229304475442,2.3434646610760567E10
5343.0,15.0,6.0,5.0,1348.8970241038146,2373.584130035053,3032.1666666666665,4299317.166666667,0.6342456003869821,6.627869900848461E9
5343.0,30.0,6.0,5.0,1110.9489835031045,2066.7097498152916,3079.5,6359001.833333333,0.6157830053573149,1.2337530889633802E10
5343.0,60.0,6.0,5.0,869.3054144912937,1720.7455352968243,3087.3333333333335,1.0497206166666666E7,0.5847837818428641,2.3599527329802814E10
5343.0,15.0,8.0,5.0,1963.887806805391,2517.379418285799,2933.875,7915729.375,0.6032483920751821,6.877131313484155E9
5343.0,30.0,8.0,5.0,1497.6960445292514,2392.214047045687,3050.75,8887323.75,0.5851142446350053,1.2608164016614826E10
5343.0,60.0,8.0,5.0,1034.6813384279005,1928.9625871477203,3083.875,1.415619325E7,0.5515377172020748,2.375045858209859E10
5343.0,15.0,10.0,5.0,3832.1946864130846,770.1080752128855,2697.0,6.5860903E7,0.5621545751482975,6.554392933580061E9
5343.0,30.0,10.0,5.0,2134.4431007195562,2503.231698476283,3001.2,1.24406196E7,0.5435440065290651,1.2770676799549295E10
5343.0,60.0,10.0,5.0,1193.7893828369972,2047.1188952090258,3060.9,1.83172069E7,0.5292855693714295,2.4281087078034744E10
5343.0,15.0,2.0,8.0,639.4633780518291,1321.3343332500071,3094.5,1810671.0,0.8834700313243855,6.274078280169014E9
5343.0,30.0,2.0,8.0,572.2301075209083,1169.6141635395516,3097.0,2968532.5,0.8601109162352282,1.1943419606309858E10
5343.0,60.0,2.0,8.0,468.4361390098658,979.3796107012711,3110.0,4939572.5,0.8486915108578147,2.3401980187323944E10
5343.0,15.0,4.0,8.0,1238.80232202872,2235.2915034858206,3039.75,4151165.25,0.8257760920846822,6.632043335680752E9
5343.0,30.0,4.0,8.0,1079.1073360488967,1972.099043534658,3074.25,6294468.5,0.8008980857653805,1.2304776699464788E10
5343.0,60.0,4.0,8.0,833.7057523813756,1634.686772203142,3090.75,1.021788325E7,0.766399084898389,2.3564714080704227E10
5343.0,15.0,6.0,8.0,2653.587739755895,2218.1650185305375,2837.8333333333335,1.2438035166666666E7,0.7606598422999693,6.854622994599896E9
5343.0,30.0,6.0,8.0,1718.5981571462432,2434.322410523821,3032.3333333333335,9998127.666666666,0.7433896134720923,1.2582210505446009E10
5343.0,60.0,6.0,8.0,1141.6106394736914,2024.8991232820408,3066.3333333333335,1.5212388666666666E7,0.7021303969346132,2.3779336853295776E10
5343.0,15.0,8.0,8.0,4798.195266456789,136.08711416645116,2654.25,5.47059716375E8,0.588329873985546,6.416314126082191E9
5343.0,30.0,8.0,8.0,3868.8021442732,2424.5897029056705,2921.625,1.7612946125E7,0.6798164082681208,1.281867114869014E10
5343.0,60.0,8.0,8.0,1462.7470800264366,2210.0936946343577,3037.125,2.0873021625E7,0.6464394254214684,2.3935032744629303E10
